transactiontype,fee_model,rule_name,sequence_number,active,buysell,openclose,instru_typenr,contract_type,interest_type,issue_country,issue_curr,ccp_compliant,security_depositary,index_isin,issuer_shortname,security_institution,security_id,instrument_isin,instrument_cluster_name,clearinghouse_shortname,exchange_segment_type,exchange_id,exchange_segment,exchange_private_segment,exchange_area,exchange_fee_category_instrument,exchange_fee_category_trade,counterparty_bic,broker_bic,trade_curr,settle_curr,trade_type,trading_channel_type,trading_channel_name,settlement_interface,settlement_exchange_id,settlement_fee_category,client_fee_category,multi_account_alocatation,fee_class_abbreviation,fee_class_name,fee_scale,
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,285,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,290,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,295,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,300,,X,,,,,,,,,,,,,,RSS3 FUT Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,305,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,TaTrans,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DECIDE,310,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,,,DECIDE,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,315,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,TaTrans,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      DROPCOPY,320,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,,,DROPCOPY,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,325,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,TaTrans,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
EEE,COMM & DC BROKER,TFEXCOMG0     BB3F      INTERNET,330,,X,,,,,,,,,,,,,,S50 OPTION Cluster,,,TFEX,,,,,,,,,,,,INTERNET,,,,COMG0     ,,COMP0     ,,COMM & DC BROKER
